780755.62582,3197820.18307,1291.842
780755.62582,3197820.18307,1291.842
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780857.922722,3197877.084165,1293.182
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
780826.555038,3197799.039393,1292.562
